cosine_distance,photoid,label,longitude,latitude, downloadurl,uid,datetaken,corepoint
0.0,6854974765,6,141.348166,43.059999,http://farm8.staticflickr.com/7158/6854974765_649f499439.jpg,69379705@N00,2012-02-11 14:24:47.0,1
0.12572558286323954,6832573415,6,141.347588,43.059986,http://farm8.staticflickr.com/7004/6832573415_7c12e6b57f.jpg,40037997@N02,2012-02-06 06:24:38.0,0
0.1427212131779083,6832577177,6,141.347588,43.059986,http://farm8.staticflickr.com/7145/6832577177_73b1b1f41a.jpg,40037997@N02,2012-02-06 06:24:58.0,0
0.14272632114662864,6832575537,6,141.347588,43.059986,http://farm8.staticflickr.com/7174/6832575537_f8f694c7eb.jpg,40037997@N02,2012-02-06 06:24:44.0,0
0.14290796718190513,5455642068,6,141.348114,43.059822,http://farm6.staticflickr.com/5092/5455642068_6768fd5ccd.jpg,98782544@N00,2011-02-12 18:00:49.0,0
0.14690308553838916,13630217745,6,141.34704,43.059834,http://farm8.staticflickr.com/7122/13630217745_69b7c9d51b.jpg,94735786@N00,2010-02-08 14:39:36.0,0
0.14812245558896064,8579841091,6,141.347927,43.060108,http://farm9.staticflickr.com/8365/8579841091_91e615c5e8.jpg,97171555@N00,2013-02-08 14:10:18.0,0
0.18290462258324525,13630314025,6,141.34704,43.059834,http://farm6.staticflickr.com/5578/13630314025_88aff0929c.jpg,94735786@N00,2010-02-08 16:12:11.0,0
0.2022350814723739,13618284704,6,141.34704,43.059834,http://farm4.staticflickr.com/3785/13618284704_f8b234554f.jpg,94735786@N00,2010-02-08 13:51:37.0,0
0.22416545258198972,8336017875,6,141.348381,43.059607,http://farm9.staticflickr.com/8216/8336017875_5754f0392a.jpg,16613320@N00,2012-12-29 12:40:14.0,0
0.2255515887527162,13630736284,6,141.347046,43.059834,http://farm4.staticflickr.com/3820/13630736284_6780b33683.jpg,94735786@N00,2010-02-08 16:36:34.0,0
0.23727761649532353,13630417375,6,141.347046,43.059834,http://farm8.staticflickr.com/7460/13630417375_50e4907b09.jpg,94735786@N00,2010-02-08 16:40:28.0,0
0.24103695650590495,5448870829,6,141.348458,43.059952,http://farm5.staticflickr.com/4080/5448870829_dd02058da3.jpg,28110754@N04,2011-02-13 15:58:06.0,0
0.25219821593475766,8471614064,6,141.347713,43.060077,http://farm9.staticflickr.com/8103/8471614064_9e91efdf09.jpg,54717162@N00,2013-02-10 14:20:32.0,0
0.26210221138064105,8470519279,6,141.346419,43.059894,http://farm9.staticflickr.com/8238/8470519279_a345c86458.jpg,54717162@N00,2013-02-10 14:26:46.0,0
0.2657297780022868,8471614200,6,141.347463,43.059913,http://farm9.staticflickr.com/8249/8471614200_d797de7108.jpg,54717162@N00,2013-02-10 14:21:08.0,0
0.2668819301864529,13630467433,6,141.347046,43.059834,http://farm8.staticflickr.com/7209/13630467433_0ae13f9953.jpg,94735786@N00,2010-02-08 17:08:23.0,0
0.26800709390317967,8337074806,6,141.348381,43.059607,http://farm9.staticflickr.com/8495/8337074806_6ed0367f9a.jpg,16613320@N00,2012-12-29 12:40:58.0,0
0.269581492818622,13504000504,6,141.34704,43.059834,http://farm4.staticflickr.com/3816/13504000504_b25b4173d1.jpg,94735786@N00,2010-02-08 15:40:40.0,0
0.2723310161363367,8337079522,6,141.348381,43.059607,http://farm9.staticflickr.com/8355/8337079522_9f4fb13a52.jpg,16613320@N00,2012-12-29 12:15:24.0,0
0.2768186082198799,8471614534,6,141.347319,43.060138,http://farm9.staticflickr.com/8390/8471614534_6f24a717df.jpg,54717162@N00,2013-02-10 14:22:41.0,0
0.27762203649204154,8470518317,6,141.347527,43.059905,http://farm9.staticflickr.com/8231/8470518317_c22b905cf9.jpg,54717162@N00,2013-02-10 14:21:37.0,0
0.27796648146165637,13630347865,6,141.34704,43.059834,http://farm4.staticflickr.com/3822/13630347865_70911b5505.jpg,94735786@N00,2010-02-08 16:27:27.0,0
