cosine_distance,photoid,label,longitude,latitude, downloadurl,uid,datetaken,corepoint
0.0,3108936150,5,141.35642,43.061096,http://farm4.staticflickr.com/3156/3108936150_bfc33f8866.jpg,51052239@N00,2008-12-14 18:05:59.0,1
0.001193673908989057,3108935070,5,141.35642,43.061096,http://farm4.staticflickr.com/3279/3108935070_cdd2179a54.jpg,51052239@N00,2008-12-14 18:05:50.0,0
0.07736209059095045,3108938222,5,141.35642,43.061096,http://farm4.staticflickr.com/3170/3108938222_d2c753d491.jpg,51052239@N00,2008-12-14 18:06:22.0,0
0.07937491430570986,2215945187,5,141.35633,43.061158,http://farm3.staticflickr.com/2335/2215945187_69d5aa04d6.jpg,53869907@N00,2008-01-14 17:56:32.0,0
0.10783615743648323,2215956369,5,141.35633,43.061158,http://farm3.staticflickr.com/2027/2215956369_b15afb8b8d.jpg,53869907@N00,2008-01-14 17:58:22.0,0
0.10897607047038627,3108104605,5,141.35642,43.061096,http://farm4.staticflickr.com/3240/3108104605_cccc0f9b4f.jpg,51052239@N00,2008-12-14 18:06:12.0,0
0.12821708945525767,3108101445,5,141.35642,43.061096,http://farm4.staticflickr.com/3104/3108101445_9c30be81e7.jpg,51052239@N00,2008-12-14 18:05:00.0,0
0.13628318121437322,3108952902,5,141.35642,43.061096,http://farm4.staticflickr.com/3012/3108952902_62486e9026.jpg,51052239@N00,2008-12-14 18:11:23.0,0
0.17347565529827613,2216744606,5,141.35633,43.061158,http://farm3.staticflickr.com/2350/2216744606_9cac100ac1.jpg,53869907@N00,2008-01-14 17:57:19.0,0
0.17713647503688834,3108116489,5,141.35642,43.061096,http://farm4.staticflickr.com/3032/3108116489_2aaec319fe.jpg,51052239@N00,2008-12-14 18:10:13.0,0
0.18138301629680043,3108110595,5,141.35642,43.061096,http://farm4.staticflickr.com/3268/3108110595_e10ff278da.jpg,51052239@N00,2008-12-14 18:07:47.0,0
0.18440626811795657,3108950644,5,141.35642,43.061096,http://farm4.staticflickr.com/3150/3108950644_128baa2f60.jpg,51052239@N00,2008-12-14 18:10:21.0,0
0.1963190032027463,3108111501,5,141.35642,43.061096,http://farm4.staticflickr.com/3025/3108111501_c63e35178e.jpg,51052239@N00,2008-12-14 18:08:03.0,0
0.20870181188061165,3108109501,5,141.35642,43.061096,http://farm4.staticflickr.com/3108/3108109501_28cf3a7b37.jpg,51052239@N00,2008-12-14 18:07:38.0,0
0.20919746425015318,3108945232,5,141.35642,43.061096,http://farm4.staticflickr.com/3257/3108945232_f90b3a0b10.jpg,51052239@N00,2008-12-14 18:08:27.0,0
0.21189029077288501,3108108337,5,141.35642,43.061096,http://farm4.staticflickr.com/3084/3108108337_11b807fd31.jpg,51052239@N00,2008-12-14 18:07:17.0,0
0.21252234402740622,3108951972,5,141.35642,43.061096,http://farm4.staticflickr.com/3002/3108951972_00727f5937.jpg,51052239@N00,2008-12-14 18:11:09.0,0
0.23799528488211485,5193153019,5,141.35626,43.061078,http://farm5.staticflickr.com/4086/5193153019_d073b643ef.jpg,55511783@N00,2010-11-21 10:40:46.0,0
0.3272173228445805,5193171749,5,141.35626,43.061078,http://farm5.staticflickr.com/4111/5193171749_908e7b41ae.jpg,55511783@N00,2010-11-21 10:49:48.0,0
0.33404357936777074,13941975482,5,141.356505,43.060855,http://farm3.staticflickr.com/2929/13941975482_833d849d80.jpg,89759987@N06,2014-02-01 09:59:06.0,0
0.33936323592532425,9178632831,5,141.355955,43.06119,http://farm8.staticflickr.com/7443/9178632831_9e1d895fdd.jpg,93175828@N00,2013-05-30 01:18:13.0,0
0.37829626673726213,5193144165,5,141.35626,43.061078,http://farm5.staticflickr.com/4148/5193144165_2248cb90d1.jpg,55511783@N00,2010-11-21 10:36:23.0,0
